province,electorialDistrictNumber,party,points
สุรินทร์,4,ประชาชาติ,446
สุรินทร์,4,รักท้องถิ่นไทย,384
สุรินทร์,4,ประชานิยม,247
สุรินทร์,4,พลังไทยรักไทย,218
สุรินทร์,4,พลังท้องถิ่นไท,208
สุรินทร์,4,รักษ์ผืนป่าประเทศไทย,207
สุรินทร์,4,รวมพลังประชาชาติไทย,178
สุรินทร์,4,ชาติไทยพัฒนา,166
สุรินทร์,4,ประชาภิวัฒน์,136
สุรินทร์,4,เพื่อแผ่นดิน,116
สุรินทร์,4,แทนคุณแผ่นดิน,113
สุรินทร์,4,ประชาธรรมไทย,111
สุรินทร์,4,ภาคีเครือข่ายไทย,110
สุรินทร์,4,พลังแรงงานไทย,109
สุรินทร์,4,พลังไทสร้างชาติ,108
สุรินทร์,4,ไทยศรีวิไลย์,96
สุรินทร์,4,ประชาชนปฏิรูป,88
สุรินทร์,4,ทางเลือกใหม่,86
สุรินทร์,4,รวมใจไทย,71
สุรินทร์,4,ผึ้งหลวง,62
สุรินทร์,4,ประชาธิปไตยใหม่,55
สุรินทร์,4,พลังศรัทธา,14
สุรินทร์,4,เพื่อนไทย,0
สุรินทร์,4,พลังชาติไทย,0
สุรินทร์,5,เพื่อไทย,45681
สุรินทร์,5,ภูมิใจไทย,14917
สุรินทร์,5,พลังประชารัฐ,13976
สุรินทร์,5,ก้าวไกล,10863
สุรินทร์,5,ประชาธิปัตย์,1518
สุรินทร์,5,พลังไทสร้างชาติ,939
สุรินทร์,5,เสรีรวมไทย,816
สุรินทร์,5,เพื่อชาติ,815
สุรินทร์,5,ประชาชาติ,658
สุรินทร์,5,พลังไทยรักชาติ,555
สุรินทร์,5,ทางเลือกใหม่,484
สุรินทร์,5,ชาติไทยพัฒนา,482
สุรินทร์,5,พลังชาติไทย,442
สุรินทร์,5,รวมใจไทย,425
สุรินทร์,5,ชาติพัฒนา,406
สุรินทร์,5,เศรษฐกิจใหม่,405
สุรินทร์,5,ประชานิยม,309
สุรินทร์,5,พลังท้องถิ่นไท,215
สุรินทร์,5,เพื่อแผ่นดิน,207
สุรินทร์,5,รวมพลังประชาชาติไทย,191
สุรินทร์,5,สามัญชน,185
สุรินทร์,5,พลังไทยรักไทย,165
สุรินทร์,5,ไทรักธรรม,148
สุรินทร์,5,ครูไทยเพื่อประชาชน,134
สุรินทร์,5,ไทยศรีวิไลย์,133
สุรินทร์,5,ประชาภิวัฒน์,125
สุรินทร์,5,รักษ์ผืนป่าประเทศไทย,69
สุรินทร์,5,พลังศรัทธา,66
สุรินทร์,5,พลังปวงชนไทย,51
สุรินทร์,5,ประชาชนปฏิรูป,50
สุรินทร์,5,มหาชน,40
สุรินทร์,5,ภาคีเครือข่ายไทย,38
สุรินทร์,5,พลังประชาธิปไตย,37
สุรินทร์,5,ประชาธรรมไทย,33
สุรินทร์,5,แทนคุณแผ่นดิน,21
สุรินทร์,5,เพื่อนไทย,0
สุรินทร์,6,เพื่อไทย,23401
สุรินทร์,6,พลังประชารัฐ,22262
สุรินทร์,6,ภูมิใจไทย,18711
สุรินทร์,6,เพื่อชาติ,11167
สุรินทร์,6,ประชาชาติ,4180
สุรินทร์,6,ประชาธิปัตย์,1547
สุรินทร์,6,เสรีรวมไทย,1061
สุรินทร์,6,เศรษฐกิจใหม่,979
สุรินทร์,6,ชาติไทยพัฒนา,951
สุรินทร์,6,พลังชาติไทย,669
สุรินทร์,6,ครูไทยเพื่อประชาชน,661
สุรินทร์,6,ประชาภิวัฒน์,494
สุรินทร์,6,พลังปวงชนไทย,409
สุรินทร์,6,รวมพลังประชาชาติไทย,312
สุรินทร์,6,พลังไทสร้างชาติ,307
สุรินทร์,6,พลังท้องถิ่นไท,241
สุรินทร์,6,ประชาธิปไตยใหม่,223
สุรินทร์,6,รักษ์ผืนป่าประเทศไทย,221
สุรินทร์,6,ประชาธรรมไทย,217
สุรินทร์,6,ไทยศรีวิไลย์,145
สุรินทร์,6,พลังไทยรักไทย,127
สุรินทร์,6,รักท้องถิ่นไทย,127
สุรินทร์,6,ทางเลือกใหม่,120
สุรินทร์,6,ประชานิยม,110
สุรินทร์,6,ประชาชนปฏิรูป,92
สุรินทร์,6,แทนคุณแผ่นดิน,71
สุรินทร์,6,ผึ้งหลวง,67
สุรินทร์,6,พลังศรัทธา,64
สุรินทร์,6,เพื่อแผ่นดิน,54
สุรินทร์,6,มหาชน,36
สุรินทร์,6,ก้าวไกล,0
สุรินทร์,6,เพื่อนไทย,0
สุรินทร์,7,เพื่อไทย,29026
สุรินทร์,7,ภูมิใจไทย,21251
สุรินทร์,7,พลังประชารัฐ,12973
สุรินทร์,7,ก้าวไกล,12636
สุรินทร์,7,เพื่อชาติ,8346
สุรินทร์,7,ประชาธิปัตย์,1944
สุรินทร์,7,เสรีรวมไทย,1484
สุรินทร์,7,ชาติไทยพัฒนา,580
สุรินทร์,7,เศรษฐกิจใหม่,533
สุรินทร์,7,พลังไทยรักชาติ,516
สุรินทร์,7,พลังประชาธิปไตย,379
สุรินทร์,7,ไทยศรีวิไลย์,366
สุรินทร์,7,รักษ์ผืนป่าประเทศไทย,330
สุรินทร์,7,คนธรรมดาแห่งประเทศไทย,216
สุรินทร์,7,พลังท้องถิ่นไท,197
สุรินทร์,7,ประชาธรรมไทย,143
สุรินทร์,7,รวมพลังประชาชาติไทย,140
สุรินทร์,7,ประชาภิวัฒน์,107
สุรินทร์,7,พลังไทยรักไทย,94
สุรินทร์,7,ทางเลือกใหม่,88
สุรินทร์,7,พลังแรงงานไทย,85
สุรินทร์,7,ไทรักธรรม,82
สุรินทร์,7,ครูไทยเพื่อประชาชน,81
สุรินทร์,7,พลังปวงชนไทย,76
สุรินทร์,7,พลังชาติไทย,73
สุรินทร์,7,พลังไทสร้างชาติ,64
สุรินทร์,7,ประชานิยม,63
สุรินทร์,7,ประชาชนปฏิรูป,61
สุรินทร์,7,เพื่อแผ่นดิน,50
สุรินทร์,7,รักท้องถิ่นไทย,38
สุรินทร์,7,เพื่อนไทย,0
สุรินทร์,7,ประชาชาติ,0
สุรินทร์,7,แทนคุณแผ่นดิน,0
หนองคาย,1,เพื่อไทย,33492
หนองคาย,1,พลังประชารัฐ,26695
หนองคาย,1,ก้าวไกล,15696
หนองคาย,1,ภูมิใจไทย,3932
หนองคาย,1,ประชาธิปัตย์,2055
หนองคาย,1,เสรีรวมไทย,1518
หนองคาย,1,เศรษฐกิจใหม่,1009
หนองคาย,1,เพื่อชาติ,364
หนองคาย,1,ชาติไทยพัฒนา,317
หนองคาย,1,รวมพลังประชาชาติไทย,312
หนองคาย,1,ประชาชนปฏิรูป,274
หนองคาย,1,พลังธรรมใหม่,265
หนองคาย,1,ชาติพัฒนา,256
หนองคาย,1,ประชานิยม,222
หนองคาย,1,เพื่อนไทยพัฒนา,197
หนองคาย,1,พลเมืองไทย,173
หนองคาย,1,สยามพัฒนา,166
หนองคาย,1,ประชาธรรมไทย,155
หนองคาย,1,พลังท้องถิ่นไท,142
หนองคาย,1,ไทยศรีวิไลย์,138
หนองคาย,1,ประชาชาติ,135
หนองคาย,1,รักษ์ผืนป่าประเทศไทย,115
หนองคาย,1,ประชาภิวัฒน์,86
หนองคาย,1,พลังไทยรักไทย,85
หนองคาย,1,รวมใจไทย,80
หนองคาย,1,ครูไทยเพื่อประชาชน,63
หนองคาย,1,เพื่อแผ่นดิน,50
หนองคาย,1,ไทรักธรรม,43
หนองคาย,1,พลังไทสร้างชาติ,39
หนองคาย,1,พลังชาติไทย,30
หนองคาย,1,พลังปวงชนไทย,28
หนองคาย,1,ภาคีเครือข่ายไทย,27
หนองคาย,1,ประชากรไทย,24
หนองคาย,1,เพื่อนไทย,0
หนองคาย,1,ประชาธิปไตยใหม่,0
หนองคาย,1,ไทยรักษาชาติ,0
หนองคาย,2,เพื่อไทย,29559
หนองคาย,2,เสรีรวมไทย,13738
หนองคาย,2,ก้าวไกล,13544
หนองคาย,2,พลังประชารัฐ,13438
หนองคาย,2,ภูมิใจไทย,1291
หนองคาย,2,ประชาธิปัตย์,1165
หนองคาย,2,พลังประชาธิปไตย,687
หนองคาย,2,พลังไทยรักไทย,597
หนองคาย,2,ครูไทยเพื่อประชาชน,508
หนองคาย,2,ชาติไทยพัฒนา,421
หนองคาย,2,พลังปวงชนไทย,379
หนองคาย,2,เศรษฐกิจใหม่,338
หนองคาย,2,เพื่อชาติ,247
หนองคาย,2,ประชาภิวัฒน์,237
หนองคาย,2,พลเมืองไทย,223
หนองคาย,2,เพื่อนไทยพัฒนา,217
หนองคาย,2,ประชาธรรมไทย,197
หนองคาย,2,ประชากรไทย,176
หนองคาย,2,ประชาชาติ,164
หนองคาย,2,ประชานิยม,159
หนองคาย,2,รวมพลังประชาชาติไทย,130
หนองคาย,2,พลังธรรมใหม่,112
หนองคาย,2,รักษ์ผืนป่าประเทศไทย,110
หนองคาย,2,รวมใจไทย,103
หนองคาย,2,พลังท้องถิ่นไท,99
หนองคาย,2,ไทยศรีวิไลย์,92
หนองคาย,2,พลังไทสร้างชาติ,71
หนองคาย,2,ทางเลือกใหม่,63
หนองคาย,2,พลังชาติไทย,62
หนองคาย,2,ไทรักธรรม,61
หนองคาย,2,พลังศรัทธา,57
หนองคาย,2,ประชาชนปฏิรูป,41
หนองคาย,2,สยามพัฒนา,39
หนองคาย,2,ชาติพัฒนา,34
หนองคาย,2,เพื่อแผ่นดิน,30
หนองคาย,2,ภาคีเครือข่ายไทย,15
หนองคาย,2,เพื่อนไทย,0
หนองคาย,3,เพื่อไทย,44024
หนองคาย,3,ก้าวไกล,14523
หนองคาย,3,พลังประชารัฐ,12443
หนองคาย,3,เพื่อชาติ,1798
หนองคาย,3,ภูมิใจไทย,1733
หนองคาย,3,ประชาธิปัตย์,1489
หนองคาย,3,พลังธรรมใหม่,1138
หนองคาย,3,เสรีรวมไทย,1094
หนองคาย,3,เศรษฐกิจใหม่,463
หนองคาย,3,พลังท้องถิ่นไท,414
หนองคาย,3,ชาติไทยพัฒนา,394
หนองคาย,3,ไทรักธรรม,334
หนองคาย,3,รักษ์ผืนป่าประเทศไทย,333
หนองคาย,3,ประชาชาติ,322
หนองคาย,3,ประชาภิวัฒน์,319
หนองคาย,3,ครูไทยเพื่อประชาชน,319
หนองคาย,3,เพื่อนไทยพัฒนา,301
หนองคาย,3,สยามพัฒนา,296
หนองคาย,3,ทางเลือกใหม่,261
หนองคาย,3,ชาติพัฒนา,210
หนองคาย,3,ภราดรภาพ,199
หนองคาย,3,พลเมืองไทย,184
หนองคาย,3,ประชาธรรมไทย,151
หนองคาย,3,พลังไทยรักไทย,131
หนองคาย,3,รวมพลังประชาชาติไทย,125
หนองคาย,3,ประชาชนปฏิรูป,121
หนองคาย,3,เพื่อแผ่นดิน,107
หนองคาย,3,ประชานิยม,103
หนองคาย,3,พลังปวงชนไทย,88
หนองคาย,3,พลังศรัทธา,79
หนองคาย,3,รวมใจไทย,62
หนองคาย,3,พลังไทสร้างชาติ,33
หนองคาย,3,ประชากรไทย,32
หนองคาย,3,ภาคีเครือข่ายไทย,14
หนองคาย,3,เพื่อนไทย,0
หนองคาย,3,ไทยรักษาชาติ,0
หนองบัวลำภู,1,เพื่อไทย,36792
หนองบัวลำภู,1,ก้าวไกล,16359
หนองบัวลำภู,1,พลังประชารัฐ,15650
หนองบัวลำภู,1,ภูมิใจไทย,7483
หนองบัวลำภู,1,รวมพลังประชาชาติไทย,1501
หนองบัวลำภู,1,ประชาธิปัตย์,1428
หนองบัวลำภู,1,เพื่อชาติ,1366
หนองบัวลำภู,1,เสรีรวมไทย,1159
หนองบัวลำภู,1,ประชาชาติ,879
หนองบัวลำภู,1,ครูไทยเพื่อประชาชน,536
หนองบัวลำภู,1,เพื่อนไทยพัฒนา,503
หนองบัวลำภู,1,พลังปวงชนไทย,491
หนองบัวลำภู,1,เศรษฐกิจใหม่,456
หนองบัวลำภู,1,พลังแรงงานไทย,454
หนองบัวลำภู,1,ชาติไทยพัฒนา,426
หนองบัวลำภู,1,สังคมประชาธิปไตยไทย,396
หนองบัวลำภู,1,เพื่อคนไทย,387
หนองบัวลำภู,1,ชาติพัฒนา,300
หนองบัวลำภู,1,รักษ์ผืนป่าประเทศไทย,161
หนองบัวลำภู,1,ประชาธรรมไทย,132
หนองบัวลำภู,1,ไทยศรีวิไลย์,120
หนองบัวลำภู,1,ประชาชนปฏิรูป,117
หนองบัวลำภู,1,พลังไทยรักไทย,111
หนองบัวลำภู,1,พลังท้องถิ่นไท,106
หนองบัวลำภู,1,พลังชาติไทย,102
หนองบัวลำภู,1,ประชาภิวัฒน์,93
หนองบัวลำภู,1,ประชานิยม,87
หนองบัวลำภู,1,รวมใจไทย,77
หนองบัวลำภู,1,พลังศรัทธา,67
หนองบัวลำภู,1,ประชาธิปไตยใหม่,39
หนองบัวลำภู,1,พลังไทสร้างชาติ,33
หนองบัวลำภู,1,ภาคีเครือข่ายไทย,30
หนองบัวลำภู,1,เพื่อแผ่นดิน,20
หนองบัวลำภู,2,เพื่อไทย,25732
หนองบัวลำภู,2,ก้าวไกล,21345
หนองบัวลำภู,2,ภูมิใจไทย,14266
หนองบัวลำภู,2,พลังประชารัฐ,10444
หนองบัวลำภู,2,เพื่อชาติ,2839
หนองบัวลำภู,2,พลังท้องถิ่นไท,1446
หนองบัวลำภู,2,เศรษฐกิจใหม่,958
หนองบัวลำภู,2,พลังปวงชนไทย,729
หนองบัวลำภู,2,เสรีรวมไทย,721
หนองบัวลำภู,2,ประชาธิปัตย์,607
หนองบัวลำภู,2,พลังแรงงานไทย,530
หนองบัวลำภู,2,ไทยศรีวิไลย์,524
หนองบัวลำภู,2,รักษ์ผืนป่าประเทศไทย,440
หนองบัวลำภู,2,เพื่อคนไทย,406
หนองบัวลำภู,2,พลังไทยรักไทย,354
หนองบัวลำภู,2,ชาติพัฒนา,225
หนองบัวลำภู,2,เพื่อแผ่นดิน,219
หนองบัวลำภู,2,ชาติไทยพัฒนา,196
หนองบัวลำภู,2,รวมพลังประชาชาติไทย,191
หนองบัวลำภู,2,รักท้องถิ่นไทย,172
หนองบัวลำภู,2,ภราดรภาพ,114
หนองบัวลำภู,2,ประชาภิวัฒน์,104
หนองบัวลำภู,2,กรีน,103
หนองบัวลำภู,2,พลังชาติไทย,89
หนองบัวลำภู,2,ประชาธรรมไทย,88
หนองบัวลำภู,2,ประชานิยม,83
หนองบัวลำภู,2,เพื่อนไทยพัฒนา,81
หนองบัวลำภู,2,ครูไทยเพื่อประชาชน,65
หนองบัวลำภู,2,สังคมประชาธิปไตยไทย,55
หนองบัวลำภู,2,ประชาธิปไตยใหม่,54
หนองบัวลำภู,2,รวมใจไทย,45
หนองบัวลำภู,2,พลังไทสร้างชาติ,42
หนองบัวลำภู,2,เครือข่ายชาวนาแห่งประเทศไทย,30
หนองบัวลำภู,2,ประชาชนปฏิรูป,23
หนองบัวลำภู,2,ภาคีเครือข่ายไทย,22
หนองบัวลำภู,2,เพื่อนไทย,0
หนองบัวลำภู,3,เพื่อไทย,41260
หนองบัวลำภู,3,ก้าวไกล,19217
หนองบัวลำภู,3,พลังประชารัฐ,6994
หนองบัวลำภู,3,เพื่อชาติ,1724
หนองบัวลำภู,3,ภูมิใจไทย,1588
หนองบัวลำภู,3,เสรีรวมไทย,1533
หนองบัวลำภู,3,ประชาธรรมไทย,1477
หนองบัวลำภู,3,ประชาธิปัตย์,1086
หนองบัวลำภู,3,พลังไทยรักไทย,1066
หนองบัวลำภู,3,ชาติไทยพัฒนา,786
หนองบัวลำภู,3,เพื่อคนไทย,736
หนองบัวลำภู,3,กลาง,463
หนองบัวลำภู,3,ครูไทยเพื่อประชาชน,292
หนองบัวลำภู,3,ประชาชนปฏิรูป,234
หนองบัวลำภู,3,พลังท้องถิ่นไท,224
หนองบัวลำภู,3,สังคมประชาธิปไตยไทย,213
หนองบัวลำภู,3,เศรษฐกิจใหม่,210
หนองบัวลำภู,3,รวมพลังประชาชาติไทย,175
หนองบัวลำภู,3,ประชานิยม,167
หนองบัวลำภู,3,กรีน,164
หนองบัวลำภู,3,ภาคีเครือข่ายไทย,129
หนองบัวลำภู,3,รักษ์ผืนป่าประเทศไทย,114
หนองบัวลำภู,3,รักท้องถิ่นไทย,113
หนองบัวลำภู,3,เพื่อนไทยพัฒนา,104
หนองบัวลำภู,3,พลังปวงชนไทย,95
หนองบัวลำภู,3,สามัญชน,91
หนองบัวลำภู,3,เพื่อแผ่นดิน,75
หนองบัวลำภู,3,พลังไทสร้างชาติ,61
หนองบัวลำภู,3,รวมใจไทย,57
หนองบัวลำภู,3,ประชาภิวัฒน์,46
หนองบัวลำภู,3,ประชาธิปไตยใหม่,43
หนองบัวลำภู,3,พลังชาติไทย,36
หนองบัวลำภู,3,พลังศรัทธา,29
หนองบัวลำภู,3,ไทยรักษาชาติ,0
อ่างทอง,1,ภูมิใจไทย,62741
อ่างทอง,1,เพื่อไทย,47373
อ่างทอง,1,ก้าวไกล,21321
อ่างทอง,1,พลังประชารัฐ,18128
อ่างทอง,1,เสรีรวมไทย,2287
อ่างทอง,1,เศรษฐกิจใหม่,1812
อ่างทอง,1,พลังชาติไทย,1669
อ่างทอง,1,ชาติพัฒนา,1033
อ่างทอง,1,พลังท้องถิ่นไท,690
อ่างทอง,1,รวมพลังประชาชาติไทย,585
อ่างทอง,1,ประชานิยม,462
อ่างทอง,1,เครือข่ายชาวนาแห่งประเทศไทย,345
อ่างทอง,1,รักษ์ผืนป่าประเทศไทย,328
อ่างทอง,1,ไทยศรีวิไลย์,300
อ่างทอง,1,เพื่อชาติ,263
อ่างทอง,1,ภาคีเครือข่ายไทย,255
อ่างทอง,1,พลังปวงชนไทย,161
อ่างทอง,1,ไทรักธรรม,161
อ่างทอง,1,ประชาภิวัฒน์,156
อ่างทอง,1,แผ่นดินธรรม,129
อ่างทอง,1,ประชาไทย,109
อ่างทอง,1,พลังศรัทธา,75
อ่างทอง,1,ประชาชนปฏิรูป,65
อ่างทอง,1,ประชาธิปัตย์,0
อ่างทอง,1,เพื่อนไทย,0
อ่างทอง,1,ประชาชาติ,0
อำนาจเจริญ,1,เพื่อไทย,26320
อำนาจเจริญ,1,ภูมิใจไทย,24654
อำนาจเจริญ,1,พลังประชารัฐ,17425
อำนาจเจริญ,1,ก้าวไกล,13915
อำนาจเจริญ,1,ประชาธิปัตย์,7724
อำนาจเจริญ,1,เสรีรวมไทย,3231
อำนาจเจริญ,1,ชาติไทยพัฒนา,529
อำนาจเจริญ,1,ไทยศรีวิไลย์,518
อำนาจเจริญ,1,ประชาชาติ,477
อำนาจเจริญ,1,ครูไทยเพื่อประชาชน,464
อำนาจเจริญ,1,พลังไทยรักไทย,443
อำนาจเจริญ,1,ไทรักธรรม,331
อำนาจเจริญ,1,ชาติพัฒนา,286
อำนาจเจริญ,1,ประชาชนปฏิรูป,194
อำนาจเจริญ,1,รักษ์ผืนป่าประเทศไทย,159
อำนาจเจริญ,1,สยามพัฒนา,158
อำนาจเจริญ,1,รวมพลังประชาชาติไทย,128
อำนาจเจริญ,1,พลังชาติไทย,105
อำนาจเจริญ,1,พลังท้องถิ่นไท,100
อำนาจเจริญ,1,เพื่อชาติ,96
อำนาจเจริญ,1,ประชานิยม,93
อำนาจเจริญ,1,พลังปวงชนไทย,93
อำนาจเจริญ,1,พลังศรัทธา,91
อำนาจเจริญ,1,พลังไทสร้างชาติ,83
อำนาจเจริญ,1,ประชาธรรมไทย,68
อำนาจเจริญ,1,รักท้องถิ่นไทย,67
อำนาจเจริญ,1,ภาคีเครือข่ายไทย,56
อำนาจเจริญ,1,เพื่อแผ่นดิน,36
อำนาจเจริญ,1,ภราดรภาพ,35
อำนาจเจริญ,1,ประชาภิวัฒน์,0
อำนาจเจริญ,1,เพื่อนไทย,0
อำนาจเจริญ,1,เศรษฐกิจใหม่,0
อำนาจเจริญ,2,เพื่อไทย,26540
อำนาจเจริญ,2,พลังประชารัฐ,24721
อำนาจเจริญ,2,ภูมิใจไทย,21367
อำนาจเจริญ,2,ประชาธิปัตย์,11498
อำนาจเจริญ,2,ก้าวไกล,11384
อำนาจเจริญ,2,พลังท้องถิ่นไท,1329
อำนาจเจริญ,2,เสรีรวมไทย,1317
อำนาจเจริญ,2,เพื่อชาติ,891
อำนาจเจริญ,2,เพื่อแผ่นดิน,612
อำนาจเจริญ,2,เศรษฐกิจใหม่,473
อำนาจเจริญ,2,รวมพลังประชาชาติไทย,407
อำนาจเจริญ,2,ชาติพัฒนา,324
อำนาจเจริญ,2,ประชาธรรมไทย,274
อำนาจเจริญ,2,เพื่อคนไทย,232
อำนาจเจริญ,2,รักษ์ผืนป่าประเทศไทย,218
อำนาจเจริญ,2,ไทยศรีวิไลย์,213
อำนาจเจริญ,2,พลังไทยรักไทย,212
อำนาจเจริญ,2,รักท้องถิ่นไทย,211
อำนาจเจริญ,2,พลังปวงชนไทย,154
อำนาจเจริญ,2,ประชาชนปฏิรูป,145
อำนาจเจริญ,2,ประชาภิวัฒน์,113
อำนาจเจริญ,2,พลังชาติไทย,96
อำนาจเจริญ,2,ประชานิยม,90
อำนาจเจริญ,2,พลังไทสร้างชาติ,77
อำนาจเจริญ,2,พลังศรัทธา,70
อำนาจเจริญ,2,ชาติไทยพัฒนา,56
อำนาจเจริญ,2,ไทรักธรรม,55
อำนาจเจริญ,2,ภาคีเครือข่ายไทย,48
อำนาจเจริญ,2,ครูไทยเพื่อประชาชน,43
อำนาจเจริญ,2,ไทยรักษาชาติ,0
อำนาจเจริญ,2,เพื่อนไทย,0
อุดรธานี,1,เพื่อไทย,30963
อุดรธานี,1,ก้าวไกล,26552
อุดรธานี,1,พลังประชารัฐ,24635
อุดรธานี,1,ภูมิใจไทย,3200
อุดรธานี,1,ประชาธิปัตย์,2983
อุดรธานี,1,เสรีรวมไทย,2442
อุดรธานี,1,เศรษฐกิจใหม่,2161
อุดรธานี,1,รวมพลังประชาชาติไทย,916
อุดรธานี,1,ชาติไทยพัฒนา,428
อุดรธานี,1,ชาติพัฒนา,287
อุดรธานี,1,พลังไทยรักไทย,260
อุดรธานี,1,พลังท้องถิ่นไท,257
อุดรธานี,1,รักษ์ผืนป่าประเทศไทย,227
อุดรธานี,1,เพื่อนไทยพัฒนา,178
อุดรธานี,1,ไทยศรีวิไลย์,159
อุดรธานี,1,พลังปวงชนไทย,153
อุดรธานี,1,พลังศรัทธา,153
อุดรธานี,1,พลังครูไทย,133
อุดรธานี,1,ประชาชนปฏิรูป,126
อุดรธานี,1,ประชาชาติ,107
อุดรธานี,1,เพื่อชาติ,105
อุดรธานี,1,ครูไทยเพื่อประชาชน,75
อุดรธานี,1,ประชาภิวัฒน์,73
อุดรธานี,1,พลังสังคม,61
อุดรธานี,1,พลังชาติไทย,56
อุดรธานี,1,พลเมืองไทย,44
อุดรธานี,1,พลังประชาธิปไตย,44
อุดรธานี,1,ไทรักธรรม,38
อุดรธานี,1,เพื่อแผ่นดิน,37
อุดรธานี,1,ภาคีเครือข่ายไทย,34
อุดรธานี,1,ประชากรไทย,23
อุดรธานี,1,แผ่นดินธรรม,22
อุดรธานี,1,มหาชน,22
อุดรธานี,1,ประชาธรรมไทย,21
อุดรธานี,1,พลังรัก,20
อุดรธานี,1,เพื่อนไทย,0
อุดรธานี,1,ประชานิยม,0
อุดรธานี,1,ไทยรักษาชาติ,0
อุดรธานี,1,กลาง,0
อุดรธานี,2,เพื่อไทย,32587
อุดรธานี,2,ภูมิใจไทย,24209
อุดรธานี,2,พลังประชารัฐ,17400
อุดรธานี,2,ก้าวไกล,16857
อุดรธานี,2,เพื่อชาติ,1546
อุดรธานี,2,เสรีรวมไทย,1482
อุดรธานี,2,ประชาธิปัตย์,891
อุดรธานี,2,เศรษฐกิจใหม่,498
อุดรธานี,2,แผ่นดินธรรม,396
อุดรธานี,2,เพื่อนไทยพัฒนา,329
อุดรธานี,2,พลังไทยรักไทย,310
อุดรธานี,2,ประชาชาติ,293
อุดรธานี,2,ประชาชนปฏิรูป,291
อุดรธานี,2,รักษ์ผืนป่าประเทศไทย,247
อุดรธานี,2,รวมพลังประชาชาติไทย,228
อุดรธานี,2,พลังครูไทย,171
อุดรธานี,2,ชาติไทยพัฒนา,133
อุดรธานี,2,พลังปวงชนไทย,120
อุดรธานี,2,พลังท้องถิ่นไท,110
อุดรธานี,2,ชาติพัฒนา,108
อุดรธานี,2,ไทยศรีวิไลย์,100
อุดรธานี,2,พลังสังคม,81
อุดรธานี,2,มหาชน,56
อุดรธานี,2,พลังชาติไทย,52
อุดรธานี,2,ประชานิยม,50
อุดรธานี,2,พลังแผ่นดินทอง,50
อุดรธานี,2,ภาคีเครือข่ายไทย,48
อุดรธานี,2,พลเมืองไทย,44
อุดรธานี,2,ทางเลือกใหม่,44
อุดรธานี,2,ประชาภิวัฒน์,43
อุดรธานี,2,พลังศรัทธา,40
อุดรธานี,2,ไทรักธรรม,34
อุดรธานี,2,เพื่อแผ่นดิน,33
อุดรธานี,2,ประชาธรรมไทย,23
อุดรธานี,2,ประชาธิปไตยใหม่,21
อุดรธานี,2,ประชากรไทย,18
อุดรธานี,2,กลาง,14
อุดรธานี,2,พลังประชาธิปไตย,12
อุดรธานี,2,ไทยรักษาชาติ,0
อุดรธานี,2,ครูไทยเพื่อประชาชน,0
อุดรธานี,3,เพื่อไทย,36728
อุดรธานี,3,ภูมิใจไทย,24385
อุดรธานี,3,ก้าวไกล,13906
อุดรธานี,3,พลังประชารัฐ,5722
อุดรธานี,3,ประชาชาติ,1354
อุดรธานี,3,เสรีรวมไทย,1259
อุดรธานี,3,ประชาธิปัตย์,1118
อุดรธานี,3,เศรษฐกิจใหม่,788
อุดรธานี,3,พลเมืองไทย,705
อุดรธานี,3,ประชาธิปไตยใหม่,547
อุดรธานี,3,ชาติไทยพัฒนา,351
อุดรธานี,3,เพื่อชาติ,350
อุดรธานี,3,พลังปวงชนไทย,299
อุดรธานี,3,ประชากรไทย,292
อุดรธานี,3,เพื่อนไทยพัฒนา,265
อุดรธานี,3,ชาติพัฒนา,242
อุดรธานี,3,ครูไทยเพื่อประชาชน,152
อุดรธานี,3,รวมพลังประชาชาติไทย,121
อุดรธานี,3,ประชาธรรมไทย,121
อุดรธานี,3,ทางเลือกใหม่,117
อุดรธานี,3,ภูมิพลังเกษตรกรไทย,100
อุดรธานี,3,รักษ์ผืนป่าประเทศไทย,99
อุดรธานี,3,เพื่อแผ่นดิน,96
อุดรธานี,3,ประชาภิวัฒน์,91
อุดรธานี,3,ประชานิยม,87
อุดรธานี,3,พลังไทยรักไทย,84
อุดรธานี,3,ภาคีเครือข่ายไทย,76
อุดรธานี,3,สยามพัฒนา,70
อุดรธานี,3,ไทยศรีวิไลย์,69
อุดรธานี,3,มหาชน,52
อุดรธานี,3,พลังชาติไทย,46
อุดรธานี,3,พลังครูไทย,44
อุดรธานี,3,พลังศรัทธา,31
อุดรธานี,3,พลังประชาธิปไตย,25
อุดรธานี,3,ไทรักธรรม,24
อุดรธานี,3,แทนคุณแผ่นดิน,21
อุดรธานี,3,พลังสังคม,17
อุดรธานี,3,ประชาชนปฏิรูป,16
อุดรธานี,3,พลังท้องถิ่นไท,0
อุดรธานี,3,ไทยรักษาชาติ,0
อุดรธานี,4,เพื่อไทย,47734
อุดรธานี,4,ก้าวไกล,21739
อุดรธานี,4,พลังประชารัฐ,9845
อุดรธานี,4,ภูมิใจไทย,3572
อุดรธานี,4,เสรีรวมไทย,1797
อุดรธานี,4,เศรษฐกิจใหม่,1349
อุดรธานี,4,ประชาธิปัตย์,1205
อุดรธานี,4,เพื่อชาติ,1142
อุดรธานี,4,พลเมืองไทย,836
อุดรธานี,4,ชาติพัฒนา,490
อุดรธานี,4,ประชานิยม,481
